StartMonth,TotalMembers,GymUsableSqFt,GymMaxOccupancy,GymSiteType,GymParking,unis_within_0_0.5_mile,unis_within_0.5_1_mile,unis_within_1_2_mile,PromoPercentage,AvgJoiningFee,AvgAccountPayment,BASEADL_0.5,UMAP2D_1,UMAP2D_2,POP_0.5_1,POP_1_2,POP_2_3,POP_3_4,DENS_0_0.5,DENS_0.5_1,DENS_1_2,DENS_2_3,DENS_3_4,DENSITY_DROP_2,DENSITY_DROP_3,DENSITY_DROP_4,NEAR_POP_SHARE,INNER_RING_SHARE,RATIO_0_5_TO_1,RATIO_1_TO_2,0-0.5_mile_comp,0.5-1_mile_comp,1-2_mile_comp,CompetitorIndex,transaction_density_4,user_density,avg_spend_per_user,user_repeat_rate,distance_weighted_spend,avg_merchant_per_user,txn_count_0_1_mi,txn_density_0_1_mi,txn_count_1_2_mi,txn_density_1_2_mi,txn_count_2_3_mi,txn_density_2_3_mi,txn_count_3_4_mi,txn_density_3_4_mi,Latitude,Longitude,HashedGymPublicName
Apr-24,2170,15043,215,Workforce,No Parking,3,3,2,0.5366666666666666,4.513888888888889,37.61,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
May-24,2327,15043,215,Workforce,No Parking,3,3,2,0.5376506024096386,4.96987951807229,32.9183734939759,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Jun-24,2156,15043,215,Workforce,No Parking,3,3,2,0.5391891891891892,4.256756756756756,47.06851351351352,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Jul-24,2224,15043,215,Workforce,No Parking,3,3,2,0.546,3.875,42.3988125,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Aug-24,2324,15043,215,Workforce,No Parking,3,3,2,0.6125,3.1944444444444446,33.40270833333333,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Sep-24,2274,15043,215,Workforce,No Parking,3,3,2,0.6880851063829787,2.393617021276596,54.341808510638295,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Oct-24,2327,15043,215,Workforce,No Parking,3,3,2,0.6393564356435644,2.8465346534653464,42.847029702970296,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Nov-24,2360,15043,215,Workforce,No Parking,3,3,2,0.6457219251336899,2.606951871657754,45.677473262032095,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Dec-24,2162,15043,215,Workforce,No Parking,3,3,2,0.5004672897196262,3.1542056074766354,49.86927570093458,12651.6,11.500116,6.9872804,41329.2,147944.4,164924.4,167816.4,16242.755069372815,17686.829407956913,15828.19994496954,10586.908510240877,6995.164416922719,1536.0574074275792,4331.64581382534,2390.270786467674,0.0236626230207269,0.1009617218974088,0.3061177084561662,0.2793562986949673,4,2,4,22,418.1995073418415,64.45775195221762,174.7773302469136,0.8296296296296296,26.139020882965216,1.1530864197530863,1752,557.6789205940013,6634,703.8892616477558,5451,347.0214379175686,7184,326.67688890633605,55.86357310053286,-4.269806869,c65fcdb931b306dfd8b4bcc67542f325958e17b26f384696cc141e880657bb05
Jan-24,2883,15065,215,Workforce,No Parking,1,5,2,0.7188084112149533,2.8037383177570097,24.998043224299064,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Feb-24,2980,15065,215,Workforce,No Parking,1,5,2,0.4153333333333333,6.277777777777778,35.00105555555555,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Mar-24,2896,15065,215,Workforce,No Parking,1,5,2,0.5573076923076923,4.038461538461538,27.525865384615386,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Apr-24,2766,15065,215,Workforce,No Parking,1,5,2,0.4165289256198347,5.4235537190082646,29.275464876033062,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
May-24,2910,15065,215,Workforce,No Parking,1,5,2,0.4679775280898876,5.149812734082397,32.36381086142322,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Jun-24,2833,15065,215,Workforce,No Parking,1,5,2,0.4368,5.2,34.95125,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Jul-24,2767,15065,215,Workforce,No Parking,1,5,2,0.476,4.875,39.727916666666665,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Aug-24,2735,15065,215,Workforce,No Parking,1,5,2,0.6261818181818182,3.454545454545455,33.69263636363637,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Sep-24,2885,15065,215,Workforce,No Parking,1,5,2,0.605327868852459,3.244535519125683,54.345184426229494,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Oct-24,2909,15065,215,Workforce,No Parking,1,5,2,0.4929878048780488,4.420731707317073,41.84016768292683,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Nov-24,2855,15065,215,Workforce,No Parking,1,5,2,0.563957597173145,3.3127208480565375,35.560203180212014,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Dec-24,2759,15065,215,Workforce,No Parking,1,5,2,0.5311046511627907,4.069767441860465,40.00021802325581,9312,11.683265,7.560426,38774.4,137143.19999999998,188368.8,165475.19999999998,11955.210029245289,16593.502855024642,14672.606673134951,12091.863009863078,6897.575153102858,1587.5175056939588,2132.846002704028,3722.75234830573,0.0172740790867888,0.0892019197378614,0.2401584549888095,0.2827292931520282,3,4,4,22.5,429.97697313064174,65.96972391159062,175.81705669481306,0.8262967430639324,25.928046480131982,1.1525934861278648,1357,431.94651555140393,6911,733.2798744720592,6389,406.7363725656477,6956,316.3090811849211,55.86058363876827,-4.258657809,735174964df319bee05ec86a0f8b0bad972d8a49176121344232431c8fa6c464
Jan-24,5912,10258,171,Residential,Parking,0,0,4,0.6638513513513514,1.9124034749034748,26.624674227799225,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Feb-24,6046,10258,171,Residential,Parking,0,0,4,0.34945820433436536,3.666795665634675,31.630766253869965,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Mar-24,5704,10258,171,Residential,Parking,0,0,4,0.41051401869158877,3.251557632398754,26.004887071651087,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Apr-24,6199,10258,171,Residential,Parking,0,0,4,0.4196546052631579,3.1866776315789473,24.76350740131579,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
May-24,5718,10258,171,Residential,Parking,0,0,4,0.3851151315789474,3.299753289473685,28.466632401315792,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Jun-24,5665,10258,171,Residential,Parking,0,0,4,0.36818181818181817,3.2602813852813854,32.95335497835498,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Jul-24,5478,10258,171,Residential,Parking,0,0,4,0.4066265060240964,2.925989672977625,33.00243115318416,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Aug-24,5631,10258,171,Residential,Parking,0,0,4,0.532488114104596,2.545562599049128,29.743205229793976,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Sep-24,5721,10258,171,Residential,Parking,0,0,4,0.6214634146341464,2.073170731707317,33.439268292682925,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Oct-24,5842,10258,171,Residential,Parking,0,0,4,0.4255868544600939,3.0907668231611902,32.80649452269171,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Nov-24,5553,10258,171,Residential,Parking,0,0,4,0.5666037735849057,3.6792452830188678,32.67294811320755,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Dec-24,5432,10258,171,Residential,Parking,0,0,4,0.4468085106382979,5.3025265957446805,32.72164228723404,7876.799999999999,14.733424,3.2329407,34858.799999999996,88468.8,162307.19999999998,202672.8,10112.628689686348,14917.821999121405,9465.054813102228,10418.903915693303,8448.09898697681,4506.419161999319,-788.3050435,930.5744049742244,0.0158747433413867,0.0861284635308969,0.2259630279094072,0.3940236557438522,0,0,3,8.5,417.5429932015874,63.12482930382299,176.51449416955563,0.8241411913016073,27.699659465306723,1.1594705326189725,2182,694.5521716530312,3500,371.36153388108914,7173,456.6473627192661,8133,369.8306149046814,55.852723283009915,-4.206195633,b37c780c2bcb564fe79546fcd2cb71dc927b0fe6b61cc709dde9e82c03d5decb
Jan-24,3027,13982,200,Hybrid,Parking,0,2,5,0.7072314049586776,1.4721074380165289,21.70756714876033,8858.4,11.344436,6.743801,33676.799999999996,151399.19999999998,173534.4,176311.19999999998,11372.855726274316,14411.985148657204,16197.820323773205,11139.605881116104,7349.2568815976565,-1475.896839,4180.342514592645,2525.1432325278347,0.0162904115634999,0.0782213395123027,0.2630416190624852,0.2224371066513611,1,5,5,26,467.656905907648,71.3213088730556,178.89631520223153,0.8284518828451883,26.707671869884404,1.1453277545327754,1595,507.70426846314615,6294,667.8141412135928,6292,400.5611607736822,9326,424.079714078576,55.856532993585866,-4.277340051,42bebb8605b5fbd7f628829eae3bb96e07b06f6f2186a4bf8af526b92ccaa383
Feb-24,3051,13982,200,Hybrid,Parking,0,2,5,0.36106719367588935,3.458498023715415,30.099308300395254,8858.4,11.344436,6.743801,33676.799999999996,151399.19999999998,173534.4,176311.19999999998,11372.855726274316,14411.985148657204,16197.820323773205,11139.605881116104,7349.2568815976565,-1475.896839,4180.342514592645,2525.1432325278347,0.0162904115634999,0.0782213395123027,0.2630416190624852,0.2224371066513611,1,5,5,26,467.656905907648,71.3213088730556,178.89631520223153,0.8284518828451883,26.707671869884404,1.1453277545327754,1595,507.70426846314615,6294,667.8141412135928,6292,400.5611607736822,9326,424.079714078576,55.856532993585866,-4.277340051,42bebb8605b5fbd7f628829eae3bb96e07b06f6f2186a4bf8af526b92ccaa383
Mar-24,3067,13982,200,Hybrid,Parking,0,2,5,0.5023381294964029,2.607913669064748,28.556429856115106,8858.4,11.344436,6.743801,33676.799999999996,151399.19999999998,173534.4,176311.19999999998,11372.855726274316,14411.985148657204,16197.820323773205,11139.605881116104,7349.2568815976565,-1475.896839,4180.342514592645,2525.1432325278347,0.0162904115634999,0.0782213395123027,0.2630416190624852,0.2224371066513611,1,5,5,26,467.656905907648,71.3213088730556,178.89631520223153,0.8284518828451883,26.707671869884404,1.1453277545327754,1595,507.70426846314615,6294,667.8141412135928,6292,400.5611607736822,9326,424.079714078576,55.856532993585866,-4.277340051,42bebb8605b5fbd7f628829eae3bb96e07b06f6f2186a4bf8af526b92ccaa383
Apr-24,3009,13982,200,Hybrid,Parking,0,2,5,0.4813953488372093,2.7616279069767447,28.615946843853813,8858.4,11.344436,6.743801,33676.799999999996,151399.19999999998,173534.4,176311.19999999998,11372.855726274316,14411.985148657204,16197.820323773205,11139.605881116104,7349.2568815976565,-1475.896839,4180.342514592645,2525.1432325278347,0.0162904115634999,0.0782213395123027,0.2630416190624852,0.2224371066513611,1,5,5,26,467.656905907648,71.3213088730556,178.89631520223153,0.8284518828451883,26.707671869884404,1.1453277545327754,1595,507.70426846314615,6294,667.8141412135928,6292,400.5611607736822,9326,424.079714078576,55.856532993585866,-4.277340051,42bebb8605b5fbd7f628829eae3bb96e07b06f6f2186a4bf8af526b92ccaa383
May-24,3242,13982,200,Hybrid,Parking,0,2,5,0.43032786885245905,3.831967213114755,31.54184426229508,8858.4,11.344436,6.743801,33676.799999999996,151399.19999999998,173534.4,176311.19999999998,11372.855726274316,14411.985148657204,16197.820323773205,11139.605881116104,7349.2568815976565,-1475.896839,4180.342514592645,2525.1432325278347,0.0162904115634999,0.0782213395123027,0.2630416190624852,0.2224371066513611,1,5,5,26,467.656905907648,71.3213088730556,178.89631520223153,0.8284518828451883,26.707671869884404,1.1453277545327754,1595,507.70426846314615,6294,667.8141412135928,6292,400.5611607736822,9326,424.079714078576,55.856532993585866,-4.277340051,42bebb8605b5fbd7f628829eae3bb96e07b06f6f2186a4bf8af526b92ccaa383
